Alternatives,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
A260,0.30175438596491233,0.9333333333333333,0.999008428358949,0.8333333333333334,1.0,0.25,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9245777996392851
A261,0.6432748538011697,0.33333333333333337,0.9985126425384234,0.6666666666666666,1.0,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A262,0.6584795321637427,0.33333333333333337,0.9980168567178979,0.6666666666666666,0.0625,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A263,0.8304093567251463,0.2666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.926217412690605
A264,0.14970760233918123,0.9333333333333333,0.9970252850768468,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.5,0.6666666666666666,0.9540908345630431
A265,0.8304093567251463,0.2666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.03125,0.20833333333333334,0.0004959087527894868,0.25,0.6666666666666666,0.9868830955894409
A266,0.8538011695906433,0.7333333333333334,0.999008428358949,0.3333333333333333,0.0625,0.0625,0.03125,0.20833333333333334,0.0004959087527894868,0.5,0.6666666666666666,0.9885227086407607
A267,0.8245614035087719,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.001239771881973717,0.5,0.6666666666666666,0.9836038694868011
A268,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A269,0.8280701754385965,0.6666666666666667,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9672077389736022
A270,0.8035087719298246,0.6666666666666667,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.5416666666666666,0.0004959087527894868,0.75,0.6666666666666666,0.9639285128709625
A271,0.8070175438596492,0.6666666666666667,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.5416666666666666,0.0004959087527894868,0.75,0.6666666666666666,0.9573700606656829
A272,0.8245614035087719,0.6666666666666667,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9639285128709625
A273,0.791812865497076,0.6,1.0,0.4166666666666667,0.5,0.5,0.25,0.6666666666666666,0.004959087527894868,1.0,0.6666666666666666,0.9376947040498442
A274,0.7485380116959064,0.5333333333333333,1.0,0.5,0.5,0.5,0.375,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9245777996392851
A275,0.735672514619883,0.5333333333333333,1.0,0.5,0.5,0.5,0.25,0.5416666666666666,0.004959087527894868,1.0,0.3333333333333333,0.9393343171011641
A276,0.7871345029239766,0.6,1.0,0.4166666666666667,0.5,0.5,0.25,0.5416666666666666,0.003967270022315894,1.0,0.6666666666666666,0.9540908345630431
A277,0.8105263157894737,0.6666666666666667,1.0,0.4166666666666667,0.5,0.25,0.25,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A278,0.8128654970760234,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9655681259222824
A279,0.8035087719298246,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.5416666666666666,0.003223406893131664,1.0,0.6666666666666666,0.9393343171011641
A280,0.8058479532163743,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9540908345630431
A281,0.8011695906432749,0.6,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9360550909985244
A282,0.7578947368421053,0.5333333333333333,0.9995042141794744,0.3333333333333333,0.5,0.5,0.25,0.6666666666666666,0.001239771881973717,1.0,0.3333333333333333,0.9098212821774061
A283,0.8280701754385965,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.926217412690605
A284,0.7660818713450293,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9442531562551237
A285,0.7567251461988305,0.5333333333333333,0.999008428358949,0.5,0.5,0.5,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.3333333333333333,0.9311362518445647
A286,0.7859649122807018,0.6,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A287,0.8210526315789474,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.985243482538121
A288,0.8280701754385965,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9524512215117232
A289,0.8409356725146199,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.001239771881973717,0.5,0.6666666666666666,0.9786850303328415
A290,0.7543859649122807,0.5333333333333333,0.999008428358949,0.5,0.5,0.5,0.1875,1.0,0.001983635011157947,1.0,0.6666666666666666,0.9212985735366453
A291,0.7941520467836257,0.6,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.001239771881973717,0.5,0.6666666666666666,0.9639285128709625
A292,0.7532163742690059,0.5333333333333333,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9458927693064437
A293,0.7894736842105263,0.6,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9721265781275619
A294,0.8245614035087719,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A295,0.7719298245614035,0.6,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.6666666666666666,0.001983635011157947,1.0,1.0,0.8852270864076078
A296,0.005847953216374324,0.9333333333333333,0.999008428358949,1.0,0.0625,0.25,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9196589604853255
A297,0.0,0.9333333333333333,0.999008428358949,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A298,0.5906432748538012,0.19999999999999996,0.999008428358949,0.5833333333333334,0.0625,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9360550909985244
A299,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.5,0.125,0.125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9672077389736022
A300,0.7204678362573099,0.4666666666666667,0.9985126425384234,0.5833333333333334,0.0625,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9344154779472045
A301,0.6198830409356726,0.2666666666666667,0.9985126425384234,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.970486965076242
A302,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.5,0.125,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.955730447614363
A303,0.47017543859649125,0.9333333333333333,0.9980168567178979,0.6666666666666666,0.0625,0.125,0.0625,0.3333333333333333,0.17852715100421523,1.0,0.6666666666666666,0.9606492867683227
A304,0.26783625730994154,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,0.75,0.6666666666666666,0.9639285128709625
A305,0.8023391812865497,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.003967270022315894,1.0,1.0,0.8770290211510083
A306,0.7953216374269005,0.6,1.0,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9458927693064437
A307,0.8011695906432749,0.6,1.0,0.4166666666666667,0.5,0.5,0.25,0.5,0.003967270022315894,1.0,1.0,0.8770290211510083
A308,0.8304093567251463,0.2666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.003967270022315894,1.0,0.6666666666666666,0.9229381865879652
A309,0.7964912280701755,0.6,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9065420560747663
A310,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A311,0.8070175438596492,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.003223406893131664,1.0,0.6666666666666666,0.9245777996392851
A312,0.8187134502923976,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A313,0.8257309941520468,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9426135432038039
A314,0.8210526315789474,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9639285128709625
A315,0.8339181286549707,0.9333333333333333,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A316,0.815204678362573,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9360550909985244
A317,0.8175438596491228,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9540908345630431
A318,0.815204678362573,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.955730447614363
A319,0.8116959064327485,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001239771881973717,1.0,0.6666666666666666,0.9311362518445647
A320,0.8116959064327485,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.25,0.5,0.001239771881973717,1.0,1.0,0.9180193474340056
A321,0.8187134502923976,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A322,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A323,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A324,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9885227086407607
A325,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A326,0.815204678362573,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.955730447614363
A327,0.8210526315789474,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A328,0.8070175438596492,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9491719954090835
A329,0.8116959064327485,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.003223406893131664,1.0,0.6666666666666666,0.9508116084604034
A330,0.8327485380116959,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9508116084604034
A331,0.8035087719298246,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.875,0.0009918175055789735,1.0,0.6666666666666666,0.9212985735366453
A332,0.8385964912280701,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9688473520249221
A333,0.8175438596491228,0.6666666666666667,0.999008428358949,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A334,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.0009918175055789735,1.0,0.6666666666666666,0.9442531562551237
A335,0.8198830409356725,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.125,0.0625,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.970486965076242
A336,0.8292397660818713,0.6666666666666667,0.999008428358949,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A337,0.8035087719298246,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.0009918175055789735,1.0,0.6666666666666666,0.9180193474340056
A338,0.8128654970760234,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9458927693064437
A339,0.8245614035087719,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.003223406893131664,1.0,0.6666666666666666,0.9475323823577636
A340,0.8280701754385965,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9475323823577636
A341,0.816374269005848,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.25,0.1875,0.8333333333333334,0.0009918175055789735,1.0,0.6666666666666666,0.9311362518445647
A342,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9393343171011641
A343,0.8385964912280701,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A344,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A345,0.8198830409356725,0.6666666666666667,0.999008428358949,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A346,0.7859649122807018,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.0009918175055789735,1.0,0.6666666666666666,0.9672077389736022
A347,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A348,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A349,0.815204678362573,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,1.0,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A350,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9573700606656829
A351,0.8198830409356725,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.003223406893131664,1.0,0.6666666666666666,0.9376947040498442
A352,0.8292397660818713,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9606492867683227
A353,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.0625,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9573700606656829
A354,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9475323823577636
A355,0.8187134502923976,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9442531562551237
A356,0.808187134502924,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9426135432038039
A357,0.815204678362573,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.5,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9672077389736022
A358,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.25,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A359,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.25,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A360,0.8233918128654971,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A361,0.839766081871345,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.5,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9540908345630431
A362,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A363,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.03125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A364,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9311362518445647
A365,0.839766081871345,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.5,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A366,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.970486965076242
A367,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.25,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A368,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.16666666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A369,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.03125,0.20833333333333334,0.11901810066947682,1.0,0.6666666666666666,0.9770454172815216
A370,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.03125,0.20833333333333334,0.11901810066947682,1.0,0.6666666666666666,0.9754058042302016
A371,0.8070175438596492,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A372,0.8070175438596492,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A373,0.8327485380116959,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9672077389736022
A374,0.847953216374269,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9688473520249221
A375,0.8257309941520468,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9639285128709625
A376,0.8257309941520468,0.6666666666666667,0.9980168567178979,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A377,0.847953216374269,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A378,0.7461988304093568,0.5333333333333333,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.16666666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9393343171011641
A379,0.856140350877193,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.970486965076242
A380,0.8596491228070176,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9721265781275619
A381,0.8128654970760234,0.6666666666666667,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.16666666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9508116084604034
A382,0.847953216374269,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9524512215117232
A383,0.8175438596491228,0.6666666666666667,0.9980168567178979,0.3333333333333333,0.125,0.25,0.125,0.16666666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9508116084604034
A384,0.8362573099415205,0.7333333333333334,0.9975210708973723,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9458927693064437
A385,0.8573099415204678,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.970486965076242
A386,0.8573099415204678,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9672077389736022
A387,0.839766081871345,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9639285128709625
A388,0.8456140350877193,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.955730447614363
A389,0.8432748538011696,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.970486965076242
A390,0.8093567251461988,0.6666666666666667,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9737661911788817
A391,0.8093567251461988,0.6666666666666667,0.9975210708973723,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9672077389736022
A392,0.8011695906432749,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9737661911788817
A393,0.7941520467836257,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9737661911788817
A394,0.8280701754385965,0.6666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.046875,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9770454172815216
A395,0.7988304093567251,0.5333333333333333,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.970486965076242
A396,0.7929824561403509,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9622888998196426
A397,0.847953216374269,0.7333333333333334,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.046875,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9737661911788817
A398,0.17076023391812867,0.9333333333333333,0.9970252850768468,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9540908345630431
A399,0.8421052631578947,0.7333333333333334,0.9970252850768468,0.3333333333333333,0.0625,0.0078125,0.046875,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.9836038694868011
A400,0.8011695906432749,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.0078125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9754058042302016
A401,0.8011695906432749,0.6,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9639285128709625
A402,0.8421052631578947,0.7333333333333334,0.9970252850768468,0.3333333333333333,0.0625,0.0078125,0.046875,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.9688473520249221
A403,0.5087719298245614,0.06666666666666665,0.9970252850768468,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9508116084604034
A404,0.5087719298245614,0.06666666666666665,0.9970252850768468,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9819642564354812
A405,0.5029239766081872,0.06666666666666665,0.9970252850768468,0.5833333333333334,0.0625,0.25,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9639285128709625
A406,0.808187134502924,0.6666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.046875,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.9622888998196426
A407,0.8128654970760234,0.6666666666666667,0.9970252850768468,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9754058042302016
A408,0.8011695906432749,0.6,0.9965294992563213,0.3333333333333333,0.0625,0.0078125,0.03125,0.3333333333333333,0.0002479543763947434,0.5,0.6666666666666666,0.985243482538121
A409,0.8187134502923976,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.001983635011157947,1.0,0.3333333333333333,0.9180193474340056
A410,0.8070175438596492,0.6666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.5,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A411,0.6374269005847953,0.33333333333333337,1.0,0.6666666666666666,0.5,0.25,0.1875,0.3333333333333333,0.001983635011157947,1.0,0.6666666666666666,0.9508116084604034
A412,0.8023391812865497,0.6666666666666667,1.0,0.4166666666666667,0.5,1.0,0.25,0.5,0.004959087527894868,1.0,0.6666666666666666,0.9376947040498442
